School Number,School Name,Address,Suburb,Postcode,Latitude,Longitude
7889,Far North & Aboriginal Lands Reg Off,9-39 Carlton Parade,Port Augusta,5700,-32.494598,137.771621
7890,Mount Gambier Education Office,64 Commercial Street West,Mount Gambier,5290,-37.827261,140.777912
7891,Murray & Mallee Regional Office,20 Beatty Terrace,Murray Bridge,5253,-35.124446,139.279098
7892,Yorke & Mid North Regional Office,59 Mary Elie Street,Port Pirie,5540,-33.183649,138.005731
7900,Northern Adelaide Reg Admin Office,5-11 Briar Road,Felixstow,5070,-34.891299,138.64422
7901,Frances Playcentre,23 Racecourse Road,Frances,5262,-36.708483,140.956465
7904,Blanchetown Playcentre,Godley Street,Blanchetown,5357,-34.350719,139.611785
7905,Cadell Playcentre,415 Cadell Valley Road,Cadell,5321,-34.0565056,139.7717306
7909,Moorook Playcentre,Wachtel Rd,Moorook,5332,-34.276231,140.351142
7910,Murray Bridge Learning Together@Home,25-27 Burdekin Avenue,Murray Bridge,5253,-35.124487,139.279119
7912,Southern Adelaide Reg Admin Office,20 Beatty Street,Flinders Park,5025,-34.911074,138.59855
7914,Whyalla Education Office,115 Nicolson Avenue,Whyalla Norrie,5608,-33.028659,137.544945
7915,Far North & Aboriginal Lands Reg Adm,111-125 Folland Avenue,Northgate,5085,-34.85238,138.61872
7916,Far North & Aboriginal Lands Reg Anx,115 Nicolson Avenue,Whyalla Norrie,5608,-33.028659,137.544945
7917,Limestone Coast Reg Admin Office,44 Robertson Street,Naracoorte,5271,-36.956287,140.744746
7918,Murray and Mallee Reg Admin Office,3 Kay Avenue,Berri,5343,-34.283528,140.601143
7919,Yorke & Mid North Reg Admin Office,157 Main North Road,Clare,5453,-33.833,138.617
7920,Yorke & Mid North Regional Annex,45 Taylor Street,Kadina,5554,-33.961915,137.7137754
7921,SA Water - Education Service,Level 3   250 Victoria Square,Adelaide,5000,-34.9282,138.601
7924,Urrbrae Wetland - Education Service,Cross Road,Netherby,5062,-34.96574444,138.6191306
7925,Gulfview Heights Primary School OSHC,39 Kiekebusch Road,Gulfview Heights,5096,-34.792078,138.668666
7926,Point Pearce Playcentre,Parrys Avenue,Point Pearce,5573,-34.440523,137.50862
7952,Disability Unit Christie Downs PS,Elizabeth Road,Christie Downs,5164,-35.13252,138.494457
7962,Edithburgh Playcentre,Giles Terrace,Edithburgh,5583,-35.080421,137.744375
7963,Stansbury Playcentre,North Terrace,Stansbury,5582,-34.907622,137.794763
7964,Disability Unit Blakeview PS,Omega Drive,Blakeview,5114,-34.687892,138.699485
7965,Disability Unit Craigmore HS,2 Jamieson Road,Blakeview,5114,-34.69116,138.701176
7966,Disability Unit Wirreanda HS,105 Richards Drive,Morphett Vale,5162,-35.127607,138.533815
7967,Disability Unit Mount Barker PS,2A Dumas Street,Mount Barker,5251,-35.067641,138.853522
7969,Unity College OSHClub,45 Owl Drive,Murray Bridge,5253,-35.146367,139.287723
7970,Enfield Primary School OSHC,Clarice Avenue,Enfield,5085,-34.865172,138.603431
7971,Walford Girls OSHClub,316 Unley Road,Hyde Park,5061,-34.959043,138.60769
7972,St Mark's Lutheran PS Camp Aust OSHC,37 Hampden Road,Mount Barker,5251,-35.072815,138.862136
7973,St Peter's Girls' School OSHC,32 Hallett Road,Stonyfell,5066,-34.929856,138.669346
7974,Immanuel Lutheran Schl CampAust OSHC,11 Lyndoch Road,Gawler East,5118,-34.59652,138.752621
7975,Redeemer Lutheran Schl CampAust OSHC,Vine Street,Nuriootpa,5355,-34.465472,138.982134
7978,St John's Lutheran Schl Highgate ELC,20 Highgate Street,Highgate,5063,-34.959719,138.620037
7979,Immanuel Primary School ELC,Cnr Saratoga Drive & Morphett Road,Novar Gardens,5040,-34.972161,138.536478
7980,Pembroke School ELC,4 Holden Street,Kensington Park,5068,-34.921132,138.654949
7981,Loxton Lutheran School ELC,6 Luther Road,Loxton,5333,-34.446186,140.574098
7982,Southern Montessori School ELC,53 Galloway Road,O'Sullivan Beach,5166,-35.124794,138.478372
7983,Copper Coast Sport & Leisure OSHC,1 Doswell Terrace,Kadina,5554,-33.959613,137.710906
7984,Autism Intervention - Blackwood PS,4 Seymour Street,Eden Hills,5050,-35.024715,138.607738
7987,Autism Intervention - Blackwood HS,4 Seymour Street,Eden Hills,5050,-35.024715,138.607738
7988,Autism Intervention - The Heights,Brunel Drive,Modbury Heights,5092,-34.81146,138.682448
7989,Instrumental Music Service - Pt Aug,Rupert Street,Port Augusta,5700,-32.48769,137.776631
7990,Wilderness School ELC,30 Hawkers Road,Medindie,5081,-34.898324,138.60871
7991,Portside Christian College ELC,1 Causeway Road,New Port,5015,-34.851203,138.49542
7992,The Early Years at Seymour,546 Portrush Road,Glen Osmond,5064,-34.95649,138.648419
8000,Catherine McAuley School,210 Adams Road,Craigmore,5114,-34.690496,138.711608
8001,Prescott College,2-4 Koonga Avenue,Prospect,5082,-34.892213,138.597108
8003,Heritage College Inc,2-10 Heritage Court,Oakden,5086,-34.852293,138.640961
8004,Crossways Lutheran School,4 Smith Road,Ceduna,5690,-32.1357,133.677468
8005,Calvary Lutheran Primary School,5 Windsong Court,Morphett Vale,5162,-35.136926,138.510856
8006,St Francis Xavier's Regionl Cath Sch,4 Carignane Street,Wynn Vale,5127,-34.802034,138.699253
8007,The Hills Christian Community School,14 Onkaparinga Valley Road,Verdun,5245,-35.009784,138.787128
8008,Temple Christian College,2 Henley Beach Road,Mile End,5031,-34.922906,138.578292
8010,Concordia College,45 Cheltenham Street,Highgate,5063,-34.95978,138.617824
8011,Cardijn College,Honeypot Road,Noarlunga Downs,5168,-35.146061,138.498814
8012,Gleeson College,40-60 Surrey Farm Drive,Golden Grove,5125,-34.795597,138.697537
8013,Murraylands Christian College,28 East Terrace,Strathalbyn,5255,-35.254535,138.898177
8014,Woodcroft College Inc,143-173 Bains Road,Morphett Vale,5162,-35.113393,138.543758
8016,Southern Montessori School,53 Galloway Road,O'Sullivan Beach,5166,-35.124794,138.478372
8017,Sunrise Christian School Whyalla,Cnr Lincoln Hwy & Heurich Tce,Whyalla Norrie,5608,-33.042074,137.538067
8018,Eynesbury College,15-19 Franklin Street,Adelaide,5000,-34.927533,138.598372
8019,Cornerstone College,68 Adelaide Road,Mount Barker,5251,-35.059783,138.856167
8021,St Mark's College:Benedict Campus,Wandearah Road,Port Pirie,5540,-33.20546,138.011149
8026,Immanuel Primary School,Cnr Saratoga Drive & Morphett Road,Novar Gardens,5040,-34.972161,138.536478
8027,Pedare Christian College:Junior Sch,150 Bicentennial Drive,Golden Grove,5125,-34.785337,138.710349
8028,Immanuel College,32 Morphett Road,Novar Gardens,5040,-34.970799,138.534418
8029,S Vales Christian Comm Schl:Aldinga,240 Aldinga Beach Road,Aldinga,5173,-35.278706,138.465479
8030,Sunrise Chrstn Schl:Mrphtt Vl Campus,70-74 Pimpala Road,Morphett Vale,5162,-35.105926,138.537076
8031,Sunrise Chrstn Schl:Prds Campus,2 Crowle Road,Paradise,5075,-34.870599,138.668142
8032,Cedar College,215-233 Fosters Road,Northgate,5085,-34.854743,138.634123
8033,St Columba College,President Avenue,Andrews Farm,5114,-34.671497,138.666327
8035,Eynesbury Senior College,15-19 Franklin Street,Adelaide,5000,-34.927576,138.598398
8036,St Peters Lutheran School,71 Cumming Street,Blackwood,5051,-35.033495,138.610501
8037,Temple Christian Coll-Bethany Campus,17 Countess Street,Paralowie,5108,-34.760891,138.606013
8038,University Senior College Adelaide,245 North Terrace,Adelaide,5000,-34.92168,138.605975
8039,Saint Spyridon College,52 Oxford Terrace,Unley,5061,-34.950166,138.608736
8040,Annesley College,28 Rose Terrace,Wayville,5034,-34.941862,138.598232
8043,Muirden Senior College,368 King William Street,Adelaide,5000,-34.933256,138.600697
8044,Sunrise Chrstn Sch:Naracoorte Campus,72 Caves Road,Naracoorte,5271,-36.962198,140.75226
8047,Meridian School - Mt Gambier Campus,124a Crouch Street North,Mount Gambier,5290,-37.816579,140.79538
8048,Samaritan College,70 Gowrie Avenue,Whyalla,5600,-33.023215,137.552749
8050,Seymour College,546 Portrush Road,Glen Osmond,5064,-34.95649,138.648419
8052,Prince Alfred College,23 Dequetteville Terrace,Kent Town,5067,-34.922791,138.618883
8053,Pulteney Grammar School,190 South Terrace,Adelaide,5000,-34.934953,138.602863
8072,St Peter's College,57 Hackney Road,St Peters,5069,-34.913432,138.617231
8073,St Peter's Collegiate Girls' School,Stonyfell Road,Stonyfell,5066,-34.929856,138.669346
8074,Scotch College,Carruth Road,Torrens Park,5062,-34.982217,138.615793
8090,Walford Anglican School for Girls,316 Unley Road,Hyde Park,5061,-34.959043,138.60769
8091,Westminster School,1-23 Alison Avenue,Marion,5043,-35.002781,138.551278
8092,Wilderness School,30 Hawkers Road,Medindie,5081,-34.898324,138.60871
8163,Willunga Waldorf School,1 Jay Drive,Willunga,5172,-35.269077,138.542595
8164,Trinity College South,Greening Drive,Evanston South,5116,-34.633164,138.732586
8165,Trinity College Blakeview School,Jamieson Road,Blakeview,5114,-34.689657,138.699208
8200,Harvest Christian School,George Street,Kadina,5554,-33.958753,137.706047
8201,St Barbara's Parish School,78 Pioneer Drive,Roxby Downs,5725,-30.557513,136.904992
8202,Trinity College Gawler River School,66-68 Heaslip Road,Angle Vale,5117,-34.638334,138.647724
8203,Murraylands Chrstn Coll-MurrayBridge,136 Adelaide Road,Murray Bridge,5253,-35.128902,139.256433
8205,Blackfriars Priory School,17 Prospect Road,Prospect,5082,-34.894893,138.596285
8210,Christian Brothers' College,214 Wakefield Street,Adelaide,5000,-34.927701,138.609268
8216,Cobbler Ck OSHC/Vac - Golden Grv PS,140 Bicentennial Drive,Golden Grove,5125,-34.786838,138.70819
8217,Settlers Farm PS OSHC/Vac,23 Barassi Street,Paralowie,5108,-34.756734,138.595549
8220,St Mary's Memorial School,16 Milton Street,Glenelg,5045,-34.981111,138.514746
8222,Dominican School,237 Military Road,Semaphore,5019,-34.837758,138.484044
8223,Faith Lutheran College,130 Magnolia Road,Tanunda,5352,-34.520792,138.983779
8226,Golden Grove Lutheran Primary School,Cnr Richardson Drv & Sunnybrook Drv,Wynn Vale,5127,-34.801283,138.688047
8234,Immanuel Lutheran School,11 Lyndoch Road,Gawler East,5118,-34.59652,138.752621
8235,St Brigid's Catholic Primary School,Para Road,Evanston,5116,-34.621421,138.7359
8240,St George College ELC,54 Rose Street,Mile End,5031,-34.921855,138.572963
8243,Blakes Crossing Christian College,Boucaut Avenue,Blakeview,5114,-34.680816,138.705974
8244,Hills Christian Community Secondary,154 Main Street,Balhannah,5242,-34.988726,138.837232
8245,Kildare College,96 Valiant Road,Holden Hill,5088,-34.856499,138.671228
8247,Pukatja Family Wellbeing Centre,,Ernabella,872,-26.266359,132.14184
8250,Loreto College,316 Portrush Road,Marryatville,5068,-34.928268,138.642567
8260,Tenison Woods College,Shepherdson Road,Mount Gambier,5290,-37.828633,140.755522
8264,Marymount College,8 Colton Avenue,Hove,5048,-35.012228,138.520096
8266,Mercedes College,540 Fullarton Road,Springfield,5062,-34.976291,138.628444
8267,Mount Carmel College,33 Newcastle Street,Rosewater,5013,-34.856121,138.521627
8280,Nazareth Cath Col Findon Prim Campus,176 Crittenden Road,Findon,5023,-34.894956,138.532951
8282,Nazareth Cath Coll Flinders Sec Camp,1 Hartley Road,Flinders Park,5025,-34.894388,138.533919
8283,Our Lady of the Sacred Heart College,496 Regency Road,Enfield,5085,-34.873131,138.603592
8284,Our Saviour Lutheran School,28 Taylors Road,Aberfoyle Park,5159,-35.073996,138.589118
8296,Rostrevor College,67-91 Glen Stuart Road,Woodforde,5072,-34.901547,138.685921
8299,Trinity College Senior School,Greening Drive,Evanston South,5116,-34.633164,138.732586
8301,Sacred Heart College Senior School,195-235 Brighton Road,Somerton Park,5044,-34.995612,138.520225
8309,St George College,"St George College, 73 - 75 Rose Street",Mile End,5031,-34.922763,138.570158
8311,St Aloysius College,53 Wakefield Street,Adelaide,5000,-34.928958,138.60295
8313,St Dominic's Priory College,139 Molesworth Street,North Adelaide,5006,-34.908848,138.586044
8314,Saint Ignatius' College,2 Manresa Court,Athelstone,5076,-34.877371,138.696231
8323,St Joseph's School - Barmera,8 Joyce Street,Barmera,5345,-34.253947,140.458672
8327,St Joseph's School - Hindmarsh,56 Albemarle Street,West Hindmarsh,5007,-34.903761,138.563315
8333,St Joseph's School - Port Lincoln,14 Mortlock Terrace,Port Lincoln,5606,-34.726268,135.855566
8334,St Joseph's School - Renmark,36 Twelfth Street,Renmark,5341,-34.166493,140.749369
8336,Mary MacKillop College,10-14 High Street,Kensington,5068,-34.923504,138.642907
8337,Trinity College North School,Alexander Avenue,Evanston South,5116,-34.633164,138.732586
8359,St Martins Lutheran College,3 St Martins Drive,Mount Gambier,5290,-37.820183,140.797526
8360,St Mark's College,455 The Terrace Extension,Port Pirie,5540,-33.205367,138.004723
8361,Cabra Dominican College,225 Cross Road,Cumberland Park,5041,-34.968425,138.587461
8362,St Mary's College,253 Franklin Street,Adelaide,5000,-34.928123,138.588919
8364,St Paul's College,792 Grand Junction Road,Gilles Plains,5086,-34.847225,138.654886
8369,Mount Barker Waldorf School,27 Sims Road,Mount Barker,5251,-35.082635,138.877927
8370,Star of the Sea School,333 Military Road,Henley Beach,5022,-34.914664,138.493511
8371,Sacred Heart College Middle School,28 Percy Avenue,Mitchell Park,5043,-34.997466,138.564845
8372,Samaritan College - St John's Campus,70 Gowrie Avenue,Whyalla,5600,-33.023215,137.552749
8373,St Michael's College,15 Mitton Avenue,Henley Beach,5022,-34.915595,138.503238
8374,Pembroke School,342 The Parade,Kensington Park,5068,-34.921003,138.650405
8385,Saint David's Parish School,40 Elizabeth Street,Tea Tree Gully,5091,-34.816299,138.725371
8386,Portside Christian College,1 Causeway Road,New Port,5015,-34.851203,138.49542
8387,Sunrise Chrstn Schl:Mrn Campus,284-288 Sturt Road,Marion,5043,-35.016502,138.557225
8390,Prescott College Southern,140 Pimpala Road,Morphett Vale,5162,-35.105085,138.542725
8393,Unity College Inc,45 Owl Drive,Murray Bridge,5253,-35.146367,139.287723
8399,Holy Family Catholic School,71 Shepherdson Road,Parafield Gardens,5107,-34.781949,138.610078
8400,Waikerie Lutheran Primary School,16 McCutcheon Street,Waikerie,5330,-34.186833,139.989436
8404,Thomas More College,23 Amsterdam Crescent,Salisbury Downs,5108,-34.78016,138.631454
8405,Emmaus Christian College,7 Lynton Avenue,South Plympton,5038,-34.971118,138.558604
8411,Torrens Valley Christian School,1227 Grand Junction Road,Hope Valley,5090,-34.842243,138.700797
8413,Kirinari Community School Inc,18 Trimmer Terrace,Unley,5061,-34.950882,138.610214
8418,Sthn Vales Christian Community Sch,140 States Road,Morphett Vale,5162,-35.112432,138.53609
8419,Good Shepherd Luth Sch - Para Vista,388 Montague Road,Para Vista,5093,-34.828772,138.667099
8420,St Mark's Lutheran Primary School,37 Hampden Road,Mount Barker,5251,-35.072815,138.862136
8421,King's Baptist Grammar School,3 Keithcot Farm Drive,Wynn Vale,5127,-34.798905,138.677022
8422,The Hills Montessori School,12 Anderson Road,Aldgate,5154,-35.012925,138.748722
8423,Craigmore Christian School,213 Yorktown Road,Craigmore,5114,-34.70737,138.705656
8424,Bethany Christian School Inc,37 Countess Street,Paralowie,5108,-34.761789,138.605338
8425,Navigator College,35 Stamford Terrace,Port Lincoln,5606,-34.742392,135.859497
8434,School of the Nativity,2 Campus Drive,Aberfoyle Park,5159,-35.067812,138.593027
8435,Pilgrim School,2 Campus Drive,Aberfoyle Park,5159,-35.068945,138.593155
8439,Tyndale Christian School,50 Fern Grove Boulevard,Salisbury East,5109,-34.774475,138.669055
8454,Pedare Christian College,2-30 Surrey Farm Drive,Golden Grove,5125,-34.794688,138.692699
8456,St Martin de Porres School,1 Berrima Road,Sheidow Park,5158,-35.073255,138.526236
8457,Riverland Christian School,128 Distillery Road,Glossop,5344,-34.264356,140.542525
8496,Horizon Christian School,6 Gwy Terrace,Balaklava,5461,-34.153266,138.415306
8497,Meridian School,6 Park Avenue,Aberfoyle Park,5159,-35.074578,138.590231
8498,Tatachilla Lutheran College,Tatachilla Road,McLaren Vale,5171,-35.223288,138.521389
8499,Xavier College,Kentish Road,Gawler Belt,5118,-34.575307,138.734222
8500,Islamic College of South Australia,22A Cedar Avenue,West Croydon,5008,-34.892168,138.563822
8501,Endeavour College,85 Mawson Lakes Blvd,Mawson Lakes,5095,-34.812632,138.620344
9001,St John's Grammar School,29 Gloucester Avenue,Belair,5052,-34.997729,138.631479
9004,St Andrew's School,22 Smith Street,Walkerville,5081,-34.891986,138.614094
9005,Our Lady Queen of Peace School,106 Botting Street,Albert Park,5014,-34.880386,138.520938
9007,St Peter's Woodlands Grammar School,39 Partridge Street,Glenelg,5045,-34.979279,138.515305
9008,Our Lady of the River School,Verran Terrace,Berri,5343,-34.284354,140.597237
9009,St Teresa's School - Brighton,28 Strathmore Terrace,Brighton,5048,-35.020125,138.519736
9010,Immaculate Heart of Mary School,95 East Street,Brompton,5007,-34.898089,138.581886
9011,St John Bosco School,19 Lipsett Tce,Brooklyn Park,5032,-34.92948,138.55005
9012,Encounter Lutheran College,64 Adelaide Road,Victor Harbor,5211,-35.527525,138.636404
9013,St Francis of Assisi School,57 Newton Road,Newton,5074,-34.882426,138.675784
9014,St John the Apostle Catholic School,14 Winnerah Road,Christies Beach,5165,-35.129512,138.477949
9015,St Joseph's School - Clare,29 Victoria Road,Clare,5453,-33.836342,138.609643
9016,St Gabriel's School,17 Whittington Street,Enfield,5085,-34.851379,138.604167
9017,St Therese Primary School,7 Oxford Circus,Colonel Light Gardens,5041,-34.990215,138.594151
9018,St Margaret Mary's School,5 Eldon Street,Croydon Park,5008,-34.883715,138.563428
9020,St Anthony's School,1 Castle Street,Edwardstown,5039,-34.969396,138.572307
9021,St Patrick's Special School,13 Warwick Avenue,Dulwich,5065,-34.936965,138.633536
9022,St Mary Magdalene's School,82 Fairfield Road,Elizabeth Grove,5112,-34.733905,138.666506
9023,St Thomas More School,50 Yorktown Road,Elizabeth Park,5113,-34.715581,138.681862
9027,St Joseph's Parish School,1 West Terrace,Gladstone,5473,-33.265827,138.352035
9028,Our Lady of La Vang School,11-17 Malcolm Street,Flinders Park,5025,-34.90696,138.538045
9029,Our Lady of Grace School,38 Beadnall Terrace,Glengowrie,5044,-34.984411,138.533827
9030,St Thomas' School,10 Rushton Street,Goodwood,5034,-34.953821,138.59092
9031,St Martin's Catholic Primary School,66-80 Princes Road,Greenacres,5086,-34.866896,138.628999
9032,St Joseph's School - Hectorville,30 Montacute Road,Hectorville,5073,-34.890479,138.659019
9033,Nazareth Catholic College,176 Crittenden Road,Findon,5023,-34.894672,138.53343
9034,St James' School,1 King Edward Terrace,Jamestown,5491,-33.206562,138.610845
9036,St Brigid's School,45 Way Street,Kilburn,5084,-34.861199,138.587281
9037,St Joseph's School - Kingswood,33 Cambridge Terrace,Kingswood,5062,-34.970684,138.613858
9039,Mid North Christian College,43 Port Davis Road,Port Pirie,5540,-33.20702,137.996226
9040,St Francis School,458 Henley Beach Road,Lockleys,5032,-34.923936,138.52593
